 melik ; ma  — 
 me  L  âm ; ta 
 —  meli  Paulo ; la  santé  de  Paul  (cf.  mwootr) 
 .  .  mem ;  poisson  napoléon  (quand  il  est  grand),  Cheilinus  undulatus 
 meme  L  à ; oiseau 
 °  . ;" ""tourterelle  verte"",  Chalcophaps  indica "
 memeny ; …  branlant 
 nyu  a  e  memeny ; :  dent  branlante 
 memeng ; a.  ouvert  (ex.  porte),  avoir  la  bouche  ouverte 
 e  memeng  gut  sidroâ ; le  magasin  est  ouvert  « 

 36  ame  tetr  memeng ; il  reste  bouche  bée  b.  papoter,  cancaner,  répandre  des  nouvelles 
 ame  memeng  monu ; il  traîne,  il  flâne,  il  papote 
 ame  memengâ  ke  bongon ; il  rapporte  une  histoire 
 memengii  + ; s1 
 mena ; à.  oiseau  (terme  générai)  b.  bête,  bétail  (mammifëêres  en  géné-  ral)  les  bêtes 
 omenâ ; faoiny 
 menâ ; ia  corne  du  bétail 
 menä* ; permis,  autorisé  menâ  respirer,  souffler,  ce  reposer,  faire 
 une ; pause 
 meneexo  Lom ; sombre 
 menoo ; récolter  quelque  chose 
 menuu ; ++ 
 menoo ; iiny  hnyei  récolter  son  champ 
 menuu  koko ; récolter  des  ignames  (c£.  menu) 
 menu ; récoite,  faire  la  récoite  époque  de  la  récolte 
 Gen  menu  meeng ; odeur  d'un  liquide  fermenté  (u-  rine,  eau  de  coco) 
 menyik ; humide  et  froid  oomenyikä  humecter 
 mesok ; cuit 
 °  -meta ; plante 
 ° ; figuier,  Ficus  habro-  phylla  Benn.,  Moracée 
 imeta ; pied  de  — 
 ometa ; figue 
 metâ ; à.  droit  (côté)  b.  intelligent,  doué 
 metook  ma ; droite 
 me  tââm ; ta 
 —  metäâän  sa  —  benyik  a  e  metooôk  ma ; main  droite 
 benyin  a  e  metâân  sa  —  e  metâ ; il 
 est ; intelligent 
 metu! ; droit,  juste 
 oometoo ; redresser,  rendre  droit  metu“  arrivé  à  maturité,  mûür 
 .  —-me ; dans 
 ° ;

 ome ; pierre  ponce  tiëède,  chaud  meege  &  meegun  à.  plante 
 e ; arbuste  Sspe  b.  petites  sagaies  courtes,  utilisées  dans  les  jeux  d'adresse 
 ta ; meégun 
 aree  saa  hon  hunông ; les  fièches  qu'on  lance 
 sur ; les 
 bosses  de ; terrain  meek  nomvde  la  Grande  Terre  mekan  son  visage  hau 
 mekan ; Blanc,  Européen  mek  drou  (Go  O  œs  anah)  poisson 
 e  . ; lutian  bossu,  Lutjanus  gibbus  .…  . 
 meelo ; s'échouer  sur  le  sable  .…  . 
 aa  meelo  ke  hu ; un  bateau  s'est  échoué 
 Men ; puissant,  puissance,  force  menik 
 men ; ma  puissance  menâm 
 men ; ta 
 — ; meniny 
 men ; sa 
 — ; at 
 a  e  men ; homme  puissant  meniny 
 ang ; la  force  du  vent 
 oomenà ; rendre  puissant  menen  évident,  visible,  apparaître,  se  montrer  oomenenâ  révéler,  montrer 
 haa  menenâ ; expliquer 
 e  caa  menen ; kootin  ce  n'est 
 pas ; évi-  dent  pour  nous 
 e ; menen 
 thibut  bongon  ee  hnyi  hnyei ; cette  histoire  s'ébruite  dans 
 l1e  pays  ? ; mengoni  nom  de  i  îÎle  de  Maré  meeny   particule  collective  de  polites-  se,  postposée  aux  noms  propres 
 bai  meeny ; maman  et  les  siens 
 Paulo  meeny ; Paui  et 
 sa ; suite, 
 Paul  et ; les  autres 
 menyio ; manioc,  Euphorbiacée 
 metr ; à  mûr,  jaune  b.  faible,  chétif, 
 sans ; force 
 banane  mûre  ovic  a  e  metr  oometrà ; gffaiblir 
 mexâ  e  . ; plante  Elattostachys  apetala  Radlk.,  Sapindacée 
 miminy ; acide  (au  goût)  ‘ 

 mi ; plante  dont  le  fruit  sert  äà  fai- 
 n  e ; de  la  colle  % 
 mii ; pied  de  — 
 omii  g ; fruit  de  — 
 minä ; ‘moustique 
 OMmiNä  un ; moustique 
 mini ; assiette  (autrefois  tressée  en  pan-  danus) 
 miny ;  juron 
 miny ; iut 
 !  mita ; . 
 mou  oomitaa ; amollir,  dégonfler  (ballon) 
 miitr ;" viande  (anglais  ""'meat"") "
 moo ; rester  quelque  part 
 ame  moo  Hulup ; 1l  reste  à  Hulup 
 mo  j  UU ; conte,  petite  histoire 
 mék ; c.  malade,  maladie  b.  mourir,  mort 
 e  môk ; il  est  maiîade 
 —aa  mék  cu ; il  est  mort 
 aa  mék  to ; il  est  mort  (=  il  ne  compte  pas  [  dans  les  jeux  par  exemple  ]) 
 aa  mék  ut  ge  megic ; 1l  est  mort  de  froid 
 mekiny  sa ; maladie 
 anyin  mék  sa ; mort 
 méék  fermer ; les  yeux 
 mook  boîte  de  conserve ;" vide  (fr.  ""'moque'"") "
 mokulec  être ; couché  sur  quelque  chose, 
 couver ; quelque  chose 
 comokulec ; endormir  quelqu'un  “  (c£.  mokutr) 
 mokutr  être ; couché,  dormir, 
 se ; trouver 
 queîaue  part  mokutr  inyebek ; couché 
 en ; travers 
 mokutr  hnyiing ; dormir  profondément 
 hna  mokutr  le ; lit 
 avoir ; sommeil 
 be  mokutr  e  hu  ke  wasaû  ame  mokutr  eû ; il  y  a 
 une  passe  qui  se  trouve  lä  mMoomo   femme,  femelle  omoomo  les  femmes  wata  moomo  les  femmes ; (dumême  groupe) 
 Oree  hook  wata  moomo  Banutr ; ils 
 ont ; é- 
 pousé  des  femmes  de  Banutr  bü  moomo  roussette  femelle ;

 87 ; se  trouver  mal,  avoir 
 un  ma-  momonu ; laise  il  se  trouve  mal 
 ame  momonu  monoo ; en  vain,  mal, 
 sans ; raison,  au  ha-  sard  (aprës  verbe  transitif) 
 haa  monoo ;  dire  quelque  chose  de  tra-  vVers  hom  monoo  dho  !  prends-le  quand  mê-  me 
 t ; hlingä  monoo  tuer  quelqu'un  sans  rai-  Son  (c£.  monu)  erreur,  faute,  fou,  mal,  n'impor-  monu  te  comment, 
 au ; hasard,  sans  raison 
 at  monu ; n'importe  qui 
 bwi  monu ; cauchemar  il  est  fou 
 €  monu ; jee 
 monu ; les  fautes  errer 
 he ; monu 
 hul  iwa  monu ; travailler  n'importe  com-  ment 
 . ; permet  d'exprimer  le  superlatif  e  c'est  trës  bien 
 e  soo  monu  monumonu ; se  tromper  complètement,  fai-  re  n'importe  quoi 
 motr ; usé 
 e  motr  ut ; il  est  usé  (vêtement) 
 mou ; déchiré,  coupé  en  deux 
 aa  mou  dho  too ; Jle  fil  est  cassé 
 e  mou  anyâm  ûxaaû ; ta  chemise  est  dé-  chirée 
 méxon ; essoufflé,  asthme 
 e  môxon  kong ; il  est  complêtement  es-  soufflé 
 mu ; avoir  été  quelque  part 
 ogee  mu  Hulup ; j'ai  été  à  Hulup 
 mua  en ; deux  (après  verbe  transitif) 
 so  muâ  ke  utoo ; couper 
 un ; bois  en  deux  (c£.  mou) 
 muma ; frère  aîné  (vocatif) 
 mumun ; chatouiller 
 e  mumun ;  ça  chatouille 
 .  mumusa ; pdisson 
 . ;" mère  loche,  Epinephe-  lus  cylindrieus  fnunl  oiseau  :  ""chouette”,  Tyto  alba  Li-  fuensis "

 88  mun ; 2  plante 
 : ; Avicennia  officinalis  L.,  Verbénacée 
 muunyin ; dans 
 .  .  otr  muunyin ; cuire  des  tubercules  à  l'eau, 
 sans ; les  éplucher 
 mus  i ; commander,  gouverner,  l'Etat,  le 
 MW  mwede ; faire  du  bruit  (surtout  des  bruits  de  voix) 
 obune  ti  mwede ; vous  faîtes  trop  de  bruit 
 caa  mwede  ! ; tais-toi 
 !  !  1  caa  mwede  obun ; taisez-vous 
 a  imwedien ; sa  voix 
 e  be  but  mwedien  wain ; on  n'entend  plus  le  bruit  des  enfants 
 mwedien  ang ; 1le  bruit  du  vent  vite 
 mweimwei  mweimwei  dho  1 ; dépêche-toi 
 .  1  he  mweimweï ; aller  vite 
 haa  mweimwei  à ; dire  quelque  chose  vite  mwejin  (=  mejin)  rebord.  du  toit  de  chaume 
 hna  mwejin  =  hna  mejin ; sa  jupe  (tra-  ditionnelle) 
 mwene ; plante 
 : ; Murraya  crenulata  DC.,  Rutacée 
 Mwenok ; grosse  seiche 
 Mmw  1 ; avoir  été  quelque  part  (sens  passé) 
 ogee  mwi  Hulup ; j'ai  été  à  Hulup  ils  ont  été 
 odrine  mwi  ka  sen  higic ; visiter  les  nasses 
 .  . ; il  était 
 Mwi  ju ; locution  signifiant 
 une ; fois... 
 mwi  ju  ke ; at...  il  était 
 une ; fois 
 un ; homme... 

; Gouvernement 
 musoo ; commander  quelqu'un 
 ou  quelque ; chose 
 musii  + ; et 
 ++  musoo  hnyei ; gouverner  le 
 pays  musii  nya ; me  commander  (cf.  musi)  mwi  thiju  locution  signifiant  :  et  voilä  que...  Paulo 
 me  Dik  odrumwe  he  ka  thuutr  me  mwi ; thiju 
 Paulo  me  waa  keec  hmetu ; Paul  et  Dick  vont  ä  la  pêche  et, 
 au ; bout  d'un  moment,  Paul  s'en 
 va  muwi ; i  fréquenter 
 aa  um  but  mwii  ta  moomo ; il 
 a ; déjàä  connu  des  femmes  mwii 
 ban  hme ; pêcher  dans  les 
 trous ; du  récif  äà  marée  basse  ! 
 -  ame  mwii ; hnyin 
 uma ; il  passe 
 son ; temps  dans  ia  maison  (çf.  mwi  ) 
 . ; mwiilelaany  dans 
 .  mék ; mwiilelany  mourir  subitement  (crise  cardiaque) 
 mwimwien ; odeur  de  poisson 
 e  bo ; mwimwien  ça  sent  le  poisson  mwoo-  avec  (+  pronom  complément) 
 mwoo  nya ; avec  moi  (c£.  me*) 
 mwcotr ; &  Vivre,  vivant,  vie,  santé  b.  s'allumer,  prendre  (feu) 
 ogeme  mwootr ; je  vis 
 aa  mwootr  to  meic ; le  feu  prend 
 mwootr  cu ; être  sauf,  être  pardonné  (c£.  meliny) 

 Net  -n ; suffixe  possessif  3êème  personne 
 du ; sing. 
 L  .  son, ; sa,  ä  lui 
 caan  son ; pied, 
 sa ; jambe 
 anyin ; le  sien  !  (c£.  -ny) 
 na ; particule  préverbale  marquant  l'at- 
 e ; ténuation 
 L  un ; peu  Cette  particule 
 a  une ; forte  valeur  af-  fective 
 et ; peut  marquer  le  souhait,  la  désolation,  la  pitié,  etc. 
 iny  nâ  seehnyin ; je  suis 
 un ; peu  fati-  gué 
 ogeme  he  jiio  goony  ka  na  thuutr ; je  vais 
 au ; bord  de  la  mer  pour  pêcher 
 un ; peu 
 e  na  oo  ju  ! ; pourvu  qu'il  vienne 
 !  iny  na  mwootr  beû  ju  ! ; pourvu  que  je  vive  longtemps 
 *  !  ogeme  na  laba  biju  aang  ke  hioo  bai  but ; je  reste  seul  ici  pendant  que  ma- 
 man ; s'en  va 
 na  maan ; diminuer,  baisser,  faiblir 
 na  maan  tootr ; de  moins  en  moins 
 ame  na  maan  bâhläân  Llaam ; la  flamme  de 
 la ; lampe  baisse 
 ame  na  maan  tootr  Ghul  iwainy ; il  tra-  vaille  de  moins 
 en ; moins 
 nak ; petit  (d'animal) 
 nak  bolok  veau  nak  tep ; souris 
 naaxoto ;  poussin 
 nakahmwe ; orphelin 
 wanakat  a  e  nakahmwe ; orphelin 
 naakainy ; exclamation  de  nostalgie,  de 
 .  ! ; regret,  de  pitié 
 e ; pauvre  de  jui 
 e  naakaem  | ; pauvre  de  toi  ! 
 naakainy  ! ; pauvre  de  lui 
 !  naakai  Paulo  ! ; pauvre  de  Paul 
 !  nakaünyin  son  neveu ; (fils  de  sa  soeur) 
 nakaûnyik  mon  neveu  nakaûny  âm ; ton  — 
 liamenakaûnyin ; Tl'oncle  et  le  neveu 
 jee  Lanakaünyik  ses  neveux ; utérins  chèvre 
 nani ;" (anglais  ""nanny-goat"""")  nang   lever  la  main  en  brandissant  quel-  que  chose "
 hnong  ++  ieû  umwe  nang  ?  que ; brandis-tu  ? 
 hnong  meic  brandir  du ; feu 

 89  N  e  L  e  nap ; oiseau 
 de  mer ; Phaeton  sp. 
 naûâ ; [naüe]  parer  (une  sagaie) 
 neû  ++  e  xanoodra  naûâ  dâân  veet ; ils 
 savent ; parer 
 la ; sagaie 
 de ; guerre 
 naaxoto ; poussinl 
 denaaxoto ; couvée  de  poussins  (c£.  nak  et  xoto) 
 nââ ; enseigner  à  quelqu'un,  apprendre,  essayer  quelque  chose 
 noo  +  ame  nââ  jee  wanakat ; il  enseigne 
 aux ; enfants 
 ame  nââ  ke  Uüxaaûü ; elle  essaie 
 une ; ro-  be 
 ogeme  nââ  hwen  iaaiï ; j'apprends  la  langue  iaai 
 ame  nââ  ge  hwen  iaai ; il  lui  apprend  la  langue  iaai 
 ame  no0  nya  ge  hwen  iaai ; il  m'ap-  prend  le  iaai  (c£.  ÜGne) 
 näâc ; donner 
 un ; coup,  taper  sur  quelque  chose,  jeter  par  terre 
 nooc  +  ame  nââc  wacen ; 1l  donne  un  coup  de  baguette 
 ame  nââc  hnyeige  nu ; 1l  donne  un  coup  sur  le  tronc  de  cocotier 
 näâäk ; solide 
 ne ; seiche 
 -nee ;" marque  d'hypothèse  suffixée  à  1""  indice  sujet  (la  seconde  proposition  est  au  futur) "
 .  . ; si 
 ujenee  he  ka  ijem  bubuny  ee  me  umwe  he  ka  mék ; si  tu  bois  ce  médicament, 
 tu  mourras  anee  ookoloo  nani  wanakat  me  ame  he  kamen  ka  kot ; si  l'enfant  perd  la  chè-  vre,  son  pêre  le  battra 
 ném ; lac 
 -nenee ; ﬁarque  d'hypothèse  suffixée  à  l'indice  sujet  (la  seconde  proposi-  .  *  si  tion  est  au  passé) 
 ujenenee  ijem  bubuny  eeme  uje  mék  cu ; si 
 tu ; avais  bu  ce  médicament,  tu  se-  rais  mort  ä  !  | 

 90  anenee  ookoloo  nani  wanakat  me  aa  kot  ut  kamen ; si  l'enfant  avait  perdu  la  chëvre,  son  père  l'aurait  battu  enroué 
 neene  e  neene  jekowiiny ; sa  gorge  est  en-  rouée 
 neeny ; (Gossanah)  poisson  :  rason  algue,  Hemipteronotus  taeniourus 
 nik ; sursautèr  (peur),  se  crisper,  avoir  des  tics  conigâ  faire  sursauter 
 niken ; son  assortiment  (mélange  de  cho-  ses  différentes) 
 hne  niken ; dépareiller,  mélanger,  ai-  longer  avec  de  l'eau  (vin,  café)  Ünya 
 niken ; c'est  son  complément  (à  un  ensemble  pour  le  dépareiller) 
 niniä ; incendier 
 ninioo  ++  orine  niniâ ; hnyei  ils  incendient  le  pays  nooc  attacher 
 nuuk  + ; hnuuk  ++ 
 nooc  hooc ; attacher  le  cheval  t'attacher  nuuk 
 u ; hnuuk 
 üo0 ; attacher  des  arbres 
 nokon ; son  enfant 
 nokuk ; mon  — 
 nokom ; ton  — 
 nokon ; son  — 
 noku  Paulo ; T1l'enfant  de  Paul 
 Lakon ; ses  enfants 
 nokon  daa ; son  fils  (petit  garçon) 
 nokon  in ; sa  fille  (petite) 
 nokon  hlu ; sa  fille  (adolescente)  (c£.  hnokoâ,  hnok,  hnoku) 
 NG  ngangaa ; boire  d'un  trait,  vider 
 ngâä ; battre,  être  vainqueur  ngo0 
 +  ogee  ngââ ; je  l'ai  battu 

 noom ; baissef  la  tête,  se  prosterner 
 ame  noom  hnyikâänä  ai ; il  se  proster- 
 ne ; à  terre 
 nong ;  mouche 
 wanong  une ; mouche 
 e  gaan  nong ; il  y  a  beaucoup  de 
 mou- ; ches 
 nonginy  wââ ; grosse  mouche  verte  (à  viande  ou  à  poisson)  wanong  up 
 uma ; guêpe  maçonne 
 °  nu ; cocotier  e  miers  Cocçs  nuctfera  L.,  Pal- 
 Wanu ; COCO  Lenu  palme  de  cocotier  hnyeige  nu  tronc  de  — 
 sanu ; cocoteraile 
 ganu ; rangée  de  —  Sert  à  marquer  la  possession  des  ar-  bres  cultivés  °  ° 
 nuuk  nu ; mon  cocotier 
 noom  nu ; ton  — 
 noon  nu ; son  — 
 nu  noon  thaan ; le  cocotier 
 du  chef  noon  iwatr  son ; pandanus 
 iwatr  noon  thaan ; le  pandanus  du  chef 
 nua  en ; plus  (employé  dans  la  numéra-  tion) 
 thabüng ; cinq 
 thabüng  ke  nua  xaca ; six 
 thabüng  ke  nua  Llo  sept  numwen  sa ; durée,  il 
 est ; long 
 à  numwok  ma ; durée 
 numâm  ta  —  e  gaan  numwen ; il 
 met  longtemps  ve  numwen  uje  Llabaa?  combien  de  temps  es-tu ; resté? 
 numwok  elee  Vekatr  “  ‘  a  °  _  et  J  é  longtemps ; ä  Vëkatr 
 ogee  ng00  Odrin  je  les  ai  battus  ngenu  se  promener,  promenade  ngenoo ; pîèmener 
 quelqu'un ;

 NY  -“ny ; _  suffixe  possëssif  3ème  personne  du 
 . ; sing. 
 . ; son,  sa,  à  lui,  à  elle 
 haniny ; sa  soeur  iiny  son  champ 
 weeny ; il  veut  (c£.  -n) 
 nya ; pronom  personnel  complément  lêre  personne  du  sing. 
 .s  Me ; il 
 me ; voit 
 ame  00  nya  ame  kuu  nva ; il  me  bat  ä  moi 
 koo  nya  mw00  nya ; avec  moi 
 nyaamu ; marsouin 
 nyenyôong  (= ; nyinyong)  piante 
 e  . ; Alyxia  brevipes  Schl.,  Apocynacée  avec  laquel-  le  on  fabrique  des  guirlandes  et  des  Ccouronnes 
 nyi ; demain 
 haawa  amaa  caa  oo  nyi  ?  ne ; doit-il 
 pas ; venir  demain  ? 
 nyi  elee ; à  l'avenir 
 fAnyiaang ; prochain 
 hnyi  hunaa  nyiaang ; l'année  prochaine 
 hnyi  hmi  nyiaang ; 1la  semaine  prochai- 
 ne ; (c£.  nyi  et  aang) 
 nyiboo ; interdire  quelque  chose,  inter-  dire  à  quelqu'un 
 A  o—- ; “préfixe  plurièlcollectif(humains,  mammifêres  terrestres  et  éertains  ani-  maux  domestiques) 
 omoomo ; : 
 les  femmes  obaga  les  hommes  omenâ ; 1les 
 bêtes  obolok  1le  bétail  obuaka ; Tles 
 cochons  obû  les  roussettes  ohooc  les  chevaux  okuli  les  chiens  oxoto  les ; poules  (c£.  la  variante  wa-!) 

 91 ; nyîbüu 
 +  ogeme  nyiboo ; je  l'interdis 
 aa  nyibuu  ohmun  hingat  ka  kalä  jee  waajem ; le  vieux 
 nous  a ; défendu  de  toucher  les  pastêques  n…ave 
 bongon  hna  nyiboo  koio  adreem ; his-  toire 
 du ; tabou  de  ia 
 mer ; autrefois  (c£.  nyibu) 
 °  »  nyibu ; dans 
 hnanyibu ; interdit,  loi,  tabou 
 Ünyibu ; perche  marquant  un  interdit  (c£.  nyiboo)  nyiin  son  cou  nyiik  mon  — 
 nyeem ; ton  —  nyii 
 Paulo ; 1le 
 cou ; de  Paul  nyiin 
 moomo ; 1e  cou  de  la  femme 
 nyingen  anse  du ; panier 
 bii  nyingen  ge  drila ; faire  des 
 anses ; avec 
 du ; poil  de  roussette 
 nyinyong ; (c£.  nyenyong) 
 nyu ; dent 
 ma  dent  nyuuk  nyoom ; ta 
 —  sa  —  nyoon  nyu  a  e  bobotr ; dent  gâtée 
 e  hmoku  nyoon ; sa  dent  est  cariée 
 uuk  nyu ; arrgcher  les  dents  2  o—  préfixe  des  fruits,  des  petits  a-  nimaux  (insectes,  coquillages,  petits  poissons),  des  choses  petites  et  ron-  des 
 . ; Fruits 
 .  omanaapo  papaye  ometa ; figue 
 ometr ; coco 
 sec  omââng  mangue  ovic ; banane 
 Petits  animaux  .  °  obâ  nom ; d'un  crabe 
 obiä  nom ; d'un  petit  lézard  gfis 

; 92 
 obelai  un ; coquillage  (en  général) 
 .  obeûbeû ; coquillage 
 . ; turritelle 
 .  .  obina ; coquillage  porcelaine 
 obuula ; punaise 
 ohook ; petit  crabe  blanc 
 ohûji ; huitre  sp. 
 .  omelo ; a.  coquillage 
 e ; strombe  b.  toupie 
 ominà  un ; moustique 
 outo ; pou 
 ouwe ; sardine 
 oùny  i ; Q.  insecte  (en  général)  b.  coquillage 
 °  . ; palourde  c.  pilule,  bouton 
 . ; Choses  petites  et  rondes 
 .  obe ; verrue 
 obe ; amorces 
 ohuc ; bouton,  furoncle 
 ohûkolo ; noeud 
 ohmahmat ; £lotteur  du  filet 
 ohmoku ; petit  trou 
 omeic ; allumette  son  coeur 
 oùnyküûminy  oveto ; petit  caillou 
 oveten ; son  gésier 
 owe ; goutte  de  pluie  (cf.  la  variante  wa-“) 
 1  oo- ; préfixe  causatif 
 aat ; blessé 
 ooaatä ; blesser  qqn 
 bâ ; se  réfugier 
 oobäâ ; faire  fuir 
 be ; pas  de,  sans 
 oobee ; supprimer 
 ditr ; profond 
 oodi  l  à ; approfondir  honorer 
 gaan ; grand 
 oogaanâ  hmek ; s'éveiller 
 oohmekä ; réveiller  qqn  tomber 
 kolu  ookoloo ; faire  tomber,  perdre  qqc 
 mokutr ; dormir 
 oomokulec ; endormir  qqn 
 sooû ; se  baigner 
 oosûûâ ; baigner  qqn 
 xaca  un  ooxacaa ; rassembler 
 xibi ; enflé 
 ooxiboo ; gonfler  qqc 
 o0- ; nombre  de  fois 
 ooxaca ; une  fois 
 oolo ; deux  fois 
 ookun ; trois  fois 
 00 ; 3  forme  de 
 wä! ;" ""voir""  devant  pronom  complément  et  nom  propre "
 eJe  nya ; me  voir  eJe  u  te  voir 
 oJe)  Faulo ; voir  Paul 
 00 ; arriver 
 00  jeem ; venir  (vers  le  locuteur) 
 00  but ; arriver 
 oJe)  hmetu ; revenir 
 ‘eje)  ka ; arriver  à,  trouver,  rencontrer 
 ka  oo ; but...  jusqu'à... 

 joo  kou  se ; rassembler 
 oban ; petit  poisson 
 sauteur ; des  palétu-  viers,  périophthalme  sp. 
 obatha ; petit  crabe,  Portunus  sp. 
 obawatr ; coquillage 
 : ; Vénus  lameliée,  sert  à  lisser  la  feuille 
 de ; pandanus  (c£.  -watr) 
 obä ; crabe,  Scylla  serrata  (c£.  o-?  et  bâ) 
 obe ; verrue 
 obedrila ; fleur  d'hibiscus  (c£.  o-?  et  bedrila) 
 .  obeo ;  poisson 
 ° ; picot  gris,  Siganus  ar-  genteus 
 °  obeûbeû ; coquillages 
 . ; turritelles 
 et ; térëbres  (c£.  o-?  et  beû) 
 obe ; amorce,  appât  (c£.  o-°  et  -be“) 
 obi  à ; petit  lézard  gris  (cf£.  o-*  et  biäâ) 
 obibilitr ; coquillage 
 : ; grand  cône 
 avec ; lequel  on  fait  les  bracelets 
 . ; obina  coquillage 
 . ; porcelaine  sp.  obiny  fin,  extrémité,  bout 
 obiny  wââ ; queue  de  poisson 
 hnyi  obiny  bomene  au ; bout  de  l'îÎle 
 obobootru ; nom  d'une  chenille  noire  (cf.  o-?  et  bootru) 
 obohon ;  poisson 
 .  e ; petitevloche,  Epine-  phelus  merra,  E.  tauvina 
 .  obormek ; poisson 
 . ; baliste  jaune 
 et ; bleu,  Balistes  fuscus 
 obotr  kong ;  prêtre  (fonction  de  protec-  teur  dans  la  chefferie) 
 obotr  kong  anyi  Hwenegei ; le  prêtre  de  Hwenegei 
 .  .  obootru ; a.  plante  champignon, 
 vesse ; à  poudre  noire  b.  teinture 
 obootru  dra ; teinture  rouge  kaf 

 obootru  hlitr ; teinture  noire  (c£.  o-?  et  bootru) 
 obunyen ; plante  :  Stenotap»rum  sp.,  Gra- 
 minée  obû ; plante  :  Ximenia  americana  L.,  Ola- 
 cacée  obûübü ;  chauve-souris  .  (c£.  bû) 
 obwibwik ; coquillage  porcelaine  blan-  che  oËnementale  obwokôp  corde  à  plusieurs  torons 
 Oc ; arracher,  récolter  (taro) 
 uuk  ++  ôoc  ke  konying ; arracher 
 un ; taro 
 uuk  konying ; récolter  des  taros 
 odrahehe ; (Fajawe)  [= 
 odrahee ; (Gossanah)  ] 
 abri ; aéré 
 sans ; parois,  à  toit  plat 
 en  palmes ; de  cocotier  (pour  se  tenir  au  frais,  ä  l'ombre) 
 oel ;" huile  (anglais  ""oil”) "
 ofäfà ; insecte  phosphorescent 
 : ; luciole 
 ofefetu ; insecte  libellule 
 ofenok ; plante  :Màn£Zkara  dissecta,  Sa-  potacée 
 ofetiku ; petit  oiseau  gris  fauvette,  Gerygone  flavolateralis  Lifuensis 
 ofetro ;  poisson  :  lutjan  fauve,  Lutjanus  fulvus 
 ofific ; piège  à  oiseaux,  à  rats  (c£.  o-  et  fific) 
 ofini ; clone  d'igname  Dioscorea  alata 
 oge- ; indice  personnel  sujet  lêère  pers#  sing. 
 : ; je  (+  marque  temporelle  amal-  gamée) 
 ogeme ; je 
 + ; présent 
 ogemaa ; je 
 +  futur  ogee ; je 
 + ; passé 
 ogee ; je  (+  passé) 
 ogee  han ; j'ai  mangé  - 
 ogemaa ; je  (+  futur) 
 ogemaa  han ;  je  mangerai 

; 93 
 ogeme ; je  (+  présent) 
 ogeme  han ; je  mange 
 ogum ; noix 
 de ; bancoul 
 jogum ; plante 
 : ; bancoulier,  Aleurites  moluceana  (L.)  Willd.,  Euphorbiacée  oursin 
 ogumwe  ogunaau ; bourao  sec,  dénudé,  dont  l'é-  corce 
 a ; été  mangée 
 ohe  !  mnon  !  ohook ; petit  crabe  blanc,  de  sable  (u-  tilisé  comme  amorce  pour  la  pêche) 
 ohuc ; bouton  (sur  la  peau) 
 ohuc  duok ; morpion 
 ohû ; coco  sec  et  vide 
 ohûji ; coquillage  huître  sp.  ohûkolo  noeud  (cf.  o-*  et  hûkolo) 
 ohû  kaea ; coquillage  grand  gastéropo-  de  utilisé 
 comme ; conque  (cf.  trutru) 
 ohmahmat ; fiotteur  du  filet  (cf.  o-*  et  mat) 
 ohmaalin ; accoùcher 
 aa  ohmaalin  moomo ;  la  femme  a  accou-  ché 
 ohmalinä ; accoucher  de 
 ohmalinii  + ; et 
 ++  ohmeek ; testicule 
 son  —  ohmeekiny ; (c£.  o-?  et  hmeek) 
 ohmenut ; bouton  d'acné 
 ohmohmék ; plante  Cassytha  filiformis  L.,  Lauracée 
 ohmoku ; trou 
 ohmokuiny  hnyikonyen ; 1e  trou  de  son  oreille 
 ohmokuiny  okooman  anus ; (cf.  o-?  et  hmoku) 
 ohmuen ; sôﬁ  aigrette,  sa  mêche  sur  le  front  (c£.  ohmwou) 
 oohmâä ; a.  attacher,  fixer  e 

; 94  b.  réserver  une  épouse 
 oohmuwoo  +  oohmââ  ÜUhnehnamwo ; sceller 
 une ; parole  (c£.  oo-!  et  hmâ)  ohmwejing  fruit  comestible  de  palétu-  vier 
 ohmweetr ; petit  crabe  rouge  et  noir 
 ohmwou ; mêche  sur  le  front,  aigrette 
 ohmwou  —  —— ; thihmwou  aigrette 
 ohmuok ; mon  aigrette 
 ohmuêm ; ton  — 
 ohmuen ; son  — 
 ohmuen  xoto ; aigrette  de  poule  ohnyidu  oiseau  sorte  de  râle  ohviny  fruit  comestible  du  Garcinia  puat  Guillaum.,  Guttifêre  (c£.  o-?  et  -hviny) 
 ohwi ; clone  d'igname  walei,  Dioscorea  esculenta  ok!  radeau 
 ut-ok ; (  udhok)  bois  fiotteur,  bouée  ok*  se  défaire,  se  dénouer,  se  détacher 
 aa  ok  ut  too ; 1la  corde  s'est  détachée  ok°  dans 
 .  ok  ge  xun ; être  en  sueur 
 ook ; d.  escargot,  bulime  b.  nom  d'un  oiseau  vert  foncé,  avec  une  tache  rouge  sur  la  tête 
 .  ok  ban ; poisson 
 ° ; bec  de 
 cane ; (taille  moyenne),  Lethrinus  nebulosus  -  (c£.  hmeleÜûleü) 
 ookoloo ; faire  tomber,  perdre  quelque  chose  (c£.  oo-!  et  kolu) 
 okooman ; a.  ses  fesses, 
 son ; derriëre  b.  tubercule 
 okooman  ta  hnyei ; tubercule  des  champs 
 fesse ; ut—qkpoman 
 (= ; udhokooman)  okon  dépouille  de  la 
 mue ; okoniny 
 ometr ; dépouille 
 de  la ; cigale,  Oookongod  maltraiter  ookonguu 
 + ; (c£.  oo-!  et  kong*)  oküû 
