mweengl;chapeau, coiffure;122
mweega-m;ton chapeau;122
mweeng?;plante : Cycas sp. Cycadacée;122
mweep;source, jaillissement d'eau;122
mhwer;plissé, froissé, ridé;122
mweevo;(arch.) case des femmes;122
mhwi;doux, mou, fatigué (je n, nh;122
no-n;;122
yo-n;(tu + accompli);122
to-n, -ro-n;(il + accompli);122
no-n huu toveng;j'ai tout mangé;122
eebwan hava-n pwaxa habwâlé-;;122
va;hier, nous avons lavé nos affaires;123
na!;poser, mettre, placer, donner;123
nii;(+ complément personnel);123
na-me!;donne!;123
na-da;poser en haut;123
na-du;poser en bas;123
na-da-me;poser en haut vers le locuteur;123
na-da-ic;poser en haut loin du locuteur;123
ta na chaa-n;il lui donne;123
ta na ye-n;:1l lui donne;123
na veareen;mettre à part;123
na vuugeen;mettre ensemble, rassembler;123
na-du bwe dilic;pose-le par terre (en parlant de qqch.);123
nii er du bwe dilic;pose-le par terre (en parlant de qqn);123
na-me chaa-ng;donne-le moi (en parlant de qqch.);123
nii er me chaa-ng;passe-le moi (en parlant d'un bébé par ex.), envoie-le moi (en parlant de qqn);123
pe-na vuungeen;mets-les ensemble (en parlant de choses);123
pe-nii la vuung;mets-les ensemble, place-les ensemble (en parlant de personnes);123
ta niï o du a-ri;? qui t'a envoyé en bas ?;123
na?;superlatif : très, trop;123
na hâc;c'est très gros;123
yo na hâc;tu es trop gros;123
yo na chao;tu travailles trop;123
na hâc yaa-ng harii;j'ai trop de riz (à manger);123
na pwadony tina habwan na li no;cette robe est trop petite pour moi;123
na hâc na li no;c'est trop grand pour moi;123
na*;préposition locative marquant la provenance : de;123
thiu na këêlâ !;va-t-en de là !;123
yo phee na pa ?;d'où viens-tu ?;123
no phee na Pweevo;je viens de Pouébo;123
no phee na phweemwa-n Paul;je viens de chez Paul;123
na-4;sexe de la femme;123
na-m;ton sexe;123
na-n;son Sexe;123
na-°;préfixe classificateur numéral des surfaces cultivées;123
naneen;combien de billons ?;123
nalâic;un;123
naru;deux (voir na-r);123
nha;crotte;123
nha-n;sa crotte;123
nha-lâ jâlî;cérumen, cire d'oreille;123
nha-lâ ciüibwin;crotte de rat;123
naa;préposition : sur, contre (contact), à, à propos de (+ nom commun);123
kayu naa bôâc;collé au caillou;123
nyuen tina chovan naa tina yeek;attacher le cheval à cet arbre;123
ceea naa yeek;appuyé contre l'arbre cf. na li (+ pronom personnel et nom propre);123
nabac;disparaître, devenir hors de vue, se coucher (soleil);123
nabeen;récolter seulement la base d'un tubercule avant sa maturité en laissant la tête en terre pour qu'il TEPOUSSE;123
nabeen uvi;récolter la base de l'igname;123
naabi;poisson : "napoléon”, Cheili- nus undulatus;123
nabwi;moustique;123
nhac;sursauter;123
nhanac;être étonné, surpris;123
ta pha-nhaye no;il me fait sur- sauter;124
nae-;a. enfant;124
nae-ng;mon enfant;124
nae-m;ton enfant;124
nae-n;son enfant;124
nae-n 416 ac;son fils;124
thu nae-n;elle a des enfants marque aussi la possession d'un animal d'élevage :;124
ji-n pha me nae-ji;nous le prenons pour l'élever;124
nae-ng vaachi;mon bétail b. petit (en général);124
nae âlô;petit bébé;124
nae vaachi;veau;124
nae yeek;petit arbre;124
nae hada yeek;petite brindille;124
naagit;poisson : "ouiwa", Kyphosus vaiglensis;124
naki;être orgueilleux;124
na-là;surfaces cultivées;124
na-là chaamua;bananeraie;124
na-l nu;cocoteraie (voir na-$ et na-r);124
li;na tact), à, au sujet de, envers (+ pro- nom personnel et nom propre) préposition : sur, contre (con-;124
ceea da na lier;adossé contre lui;124
ta hari na li va;il parle de nous, il dit qqch. à notre sujet;124
adalic na li er;il lui est impossi- ble...;124
na hâc na lio;c'est trop grand pour moi;124
thu mwany na lier;lui faire du mal (voir naa + nom commun);124
nam;a. se coucher (astre) , b. plonger dans l'eau;124
naam;fade, douce (eau);124
we naam;eau douce;124
naama-r;le goût (de qqch.);124
namer;penser;124
ma-nameru li no;ma pensée;124
wa-nameru li no;ma façon de penser;124
naamo;bon au goût;124
naa-muur;(< naap muur) plante : Typha angustifolia L., Thyphacée;124
naamwanyÿ;mauvais au goût;124
namwageeny;bouleversé, ému;124
no namwageeny na li o;je suis ému à ton sujet;124
nan;préposition locative : dans;124
nan na-r;à l'intérieur, dedans;124
ha-du nan na-r;mets-le dedans;124
noo nan mwa;je suis dans la maison;124
naan;plante : bruyère, Baeckea operculata Labill, Myrtacée;124
naneen;combien (de surfaces culti- vées) ?;124
naneen chera?;combien de billons d'ignames ?;124
nalâic;un (voir na- et na-r);124
nanoogo;col de montagne;124
naanoop;moucheron;124
naany;acide, qui agace les dents;124
nhao;[n'äw] chant, chanter;124
nhaoxiin;chanter (transitif);124
nhao-ng;mon chant;124
ta nhaoxïüin timi nhao;il chante une chanson plante cultivée "épinards",;124
naoni;Hibiscus manihot L., Malvacée;124
nhap;voile;124
nhavo-ng;ma voile;124
nhavo waang;voile du bateau;124
waang nhap;bateau à voile;125
Jjara-nhap;bord de la voile du côté de la vergue;125
dara-nhap;bord inférieur de la voile;125
naap;feu;125
naave-ng;mon feu;125
naave-la;leur feu;125
naap phola;torche électrique;125
na-r;a. intérieur, dedans;125
nan na-r;à l'intérieur, dedans;125
cur na-r;mettre un vêtement ‘habiller;125
pe-na-r;milieu, centre;125
na-lâ avôléô;la cour (devant l'ha- bitation);125
na-là chera;le milieu du champ;125
pa-là mabwan;minuit, le milieu de la nuit;125
na-là mwa;l'intérieur de la maison;125
a-là tholam;l'intérieur du panier b. surfaces cultivées, plantations;125
na-là chaamua;bananeraie;125
a-là kaphe;caféière ("caférie” en français local);125
na-lä nu;cocoteraie;125
na-lâ nu li no;ma cocoteraie (voir na-°);125
naar!;four de pierres;125
thu naar;faire le four;125
thu naaleen;mettre qqch. au four;125
naar?;nom;125
naara-ng;mon nom;125
naara-m;{ton nom;125
na naara-n;donner un nom (à un enfant);125
iva naara-m ?;comment t'appelles- tu ? (litt. où est ton nom ?);125
naara-ng i Cucan;je m'appelle Suzanne;125
naar hulac;nom coutumier;125
naar hulayi no;mon nom coutu- muier = porter le même nom (deux personnes), être homonymes;125
pe-naara-ve;;125
naulexac;saumâtre (eau);125
na veareen;séparer, mettre à part (voir na!l, pe-? et yare);125
navo;postverbe : tranquillement;125
mo navo !;reste ! (ne viens pas avec nous) assis tranquillement;125
taa navo;;125
chiâ navo;jouer tranquillement;125
na vuugeen;rassembler, mettre ensemble (+ nom commun) (voir na! et vuung);125
naxi;plante : bois de fer, Casuarina equisetifolia L., Casuarinacée;125
dao naxi;nom d'une monnaie tra- ditionnelle en coquillage;125
naxoc;poisson, mulet à queue bleue (mulet d'embouchure), Mugil seheli;125
neebu;faire semblant de ne pas voir les gens;125
neda;lente (œuf de pou);125
nehâc;pousser (effort musculaire pour expulser, déféquer, accoucher);125
nelo;poisson : Megalops cyprinoïdes;125
-nem;cinq (suffixé aux classificateurs numéraux);125
kar nem;cinq (animés);125
pwar nem;cinq (objets inanimés);125
war nem;cinq (poteaux mâts jours, années);125
-nem baac;neuf (suffixé aux classifi cateurs AUMéÉrAUXx) (voir -nem);125
-nem du;sept (suffixé aux classifica- teurs numéraux) (voir -nem);125
-nem jen;huit (suffixé aux classifica- teurs numéraux) (voir -nem);125
-nem jiic;six (suffixé aux classifica-;125
pema;uriner, pisser;126
wee nema;urine;126
-neen;combien ? (suffixé aux classifi- cateurs numéraux);126
abwaneen ?;combien de bouts, de morceaux ?;126
adaneen;combien de parties (plan- ches, pans, morceaux longs) ?;126
aoraneen ?;combien de fois ?;126
bwaaxaneen ?;combien de fagots (faisceaux de choses longues) ?;126
gaoneen;? combien de tronçons ?;126
havaneen ?;combien de feuilles, d'étoffes (choses plates qu'on peut plier) ? combien d'animés ‘ (hu-;126
kaneen ?;mains, animaux) ?;126
keeneen ?;combien de sacs ?;126
maajineen;? combien de parts cou- tumières ? (dans les cérémonies);126
naneen ?;combien de billons, de surfaces plantées ?;126
pur-neen ?;combien de pieds d'ar- bre ?;126
phuunganeen ?;combien de tas ?;126
pwaneen ?;combien de choses (ob- jets inanimés en général), d'heures;126
waneen;? combien de choses longues (poteaux, mâts), combien de jours, d'années ?;126
yedaneen ?;combien de rangées ?;126
neeny;nuage;126
nep;rêve;126
neve-ng;mon rêve;126
neve-ng 10;j'ai rêvé de toi;126
ner;morceau de verre (pour incisions, saignées), rasoir;126
nele-ng;mon rasoir;126
nher;se moucher;126
nhee-r;grosseur, volume;126
nhee uje-m;la mesure de ta force;126
pe-nheer;de même grosseur, de même volume;126
neeve;poisson : Chromis Sp.;126
nhi;grand rocher;126
nii;(+ objet personnel ou nom propre) placer, mettre, envoyer (qqn);126
ta nii er;il l'envoie;126
ta nii o du a-ri ?;qui t'a envoyé en bas ?;126
pe-nii la vuung;mets-les ensemble (en parlant de personnes) (voir nal + objet nom commun);126
nhii;faire le malin, l'intéressant;126
thu nhïi;faire l'intéressant;126
nibe;éplucher avec un couteau;126
nibu;profond (rivière, trou d'eau);126
we nibu;eau profonde;126
nic;poisson : requin;126
nic jabaang;sorte de requin;126
nhic;cueillir des fruits;126
nhic laakau;cueillir des papayes;126
nhic hf laakau;cueillir cette papaÿe;126
niga;s'empourprer, rougir;126
niijuur;poteau central de la case (symbole du chef);126
niila-;arrière-petit-fils, arrière-petite- _fille;126
niila-ng;mes arrière-petits-enfants;126
nhilûk;affaissement (d'un terrain, d'une maison);126
ninigic;plante : arbre à bois dur (non identifié);126
niny;poteaux du tour de la case (symbole des clans autour de la chefferie);126
niiva;perdu en brousse, égaré;126
niivaen;ne pas retrouver ce que l'on cherche;127
niyu;tonnerre;127
nol;cou;127
noo-m;ton cou;127
duu noo-m;ta nuque;127
noo ho;cou de poulet;127
no?;poisson (nom générique);127
noi;pronom personnel 1Sg (sujet, objet) : je, me, moi;127
no huu;je mange;127
ta 46 no;il me bat;127
ta phaja li no;il m'interroge;127
no-+;forme préfixée de nor : regarder;127
noaviin;chercher qqn du regard;127
noagiin;chercher qqch. du regard;127
nobec;regarder en dessous, de fa- çon dissimulée;127
nolôôk;regarder insolemment, fixer les gens;127
no maraaic;regarder calmement;127
no-ic no-me;regarder çà et là;127
nho;toucher terre, se poser (oiseau), atterrir;127
noo;personnel locatif 1Sg : moi;127
noo ka;je suis ici (voir no*);127
noagiin;chercher qqch. du regard (voir no-{ et yaagiin);127
noaviin;chercher qqn du regard (voir no-4 et yaaviin);127
nobec;regarder en dessous, regarder de façon dissimulée (derrière des lunettes noires par ex.);127
ta nobeye no;il me regarde en dessous (voir no-{);127
nobubuc;poisson : perroquet à bec vert (voir no? et buci) _;127
nobwap;arrogant, prétentieux;127
ta ju ac nobwap;il est vraiment prétentieux;127
noga;voyant, devin;127
noolê;plante à feuilles urticantes : "goudronnier", Semecarpus vitien- sis Engl. (= S. atra), Anacardiacée;127
nol6ôk;regarder insolemment, fixer du regard;127
nophwa;voir à travers, Voir en trans- parence, voir (pour le devin);127
nor;regarder;127
nor da;regarder en haut;127
nor du;regarder en bas;127
nor van;regarder de façon horizontale, regarder tout droit;127
nor me ka!;regarde par ici !;127
nor ic yôk!;regarde par là-bas !;127
nor hô;admirer;127
nor mwany;regarder de façon me- naçante;127
nor caaba;regarder de côté, en coin (voir no-);127
noor;ouvrir les yeux, se réveiller;127
nhoor;richesses traditionnelles;127
nhoola-m;tes richesses;127
thu nhoola-m;tu es riche;127
nhovu!;déposer le fardeau à terre (intransitif);127
nhoween;(transitif);127
nhovu?;freiner le bateau pour virer de bord;127
nowalic;poisson : sorte d'aiguillette (voir no? et phwalic);127
nu;cocotier, Cocos nucifera L.;127
pwâ-nu;coco;127
ar- nu;coque vide du coco;127
hâ-nu;chair du coco;127
nu been;coco vert;127
nu galo;coco encore jeune (sans chair);127
nu werolop;coco vert (bon à boire);128
nu weer;coco bon à boire (amande dure);128
nu deviek;coco bon à boire;128
nu mayu;coco SEC;128
nu beng;coco sec (sans eau);128
nu goony;variété de coco “"mange- tout" (à bourre sucrée);128
nu guur;(variante de nu goony);128
nu tham;variété de cocotier portant beaucoup de petits cocos;128
nhu;chaud;128
tho nhu;la sueur coule;128
pha-nhu-va;chauffer qqch.;128
nua;langue, langage, parole;128
nua-ja;notre langue, notre parole;128
phwâ-nua-m;ta bouche;128
nuac;reculer, avoir un mouvement de recul;128
-ng;suffixe possessif 1Sg : mon, ma;128
bwaa-ng;ma tête;128
nganginy;embarrassé, mal à l'aise;128
nya-;mère;128
nya-ng;ma mère;128
nya-n;sa mère;128
nya-n Alik;la maman d'Alik;128
nya-lâ;maman de (+ nom commun);128
nya-là âlô;mère de famille;128
nya-lâ tina 416;la maman de l'enfant :;128
nya-lâ-eek;clone d'igname (litt. maman du bois);128
nhuba-r;chaleur, sueur;128
nhuba naap;chaleur du feu;128
nhuba-ng;ma sueur;128
thaa nhuba-n;son salaire (litt. prix de sa sueur);128
nhuc;envelopper, faire un paquet;128
nhuya-r;emballage;128
nhuk;s'écrouler (mur);128
nhuxeen;démolir;128
Nuumia;nom de Nouméa;128
nuuvac;à l'ombre, ombragé;128
nuuvaya-r;ombrage;128
nuuvaya neeny;l'ombre d'un nuage;128
kimi nuuvay-i;là où il y a de l'ombre;128
nhuya-r;emballage de qqch. (voir nhuc) n£;128
ngoli;lent;128
ngoongo;plante : arbre du bord de mer ny, nhy;128
nya-lâ naap;tison, brandon (litt. maman du feu);128
nyagir;cervelle;128
nyagila-m;ta cervelle maman! ( vocatif);128
nyaajo;(voir nyaanya);128
nyale-r;fil, corde de qqch.;128
nyale pwe;fl de la ligne de pêche;128
nyale nhap;cordage de la voile;128
nyale tholam;anse du panier;129
nyale demwa;poisson : sorte de loche saumonée;129
nyale jep;plante : Derris trifoliata;129
nyale uu;plante : magnania, Pueraria sp., Légumineuse (utilisée pour faire des cordes) (voir jan et jälé-r);129
nyale demwa;poisson : sorte de lo- che saumonée (lit. fil de Dioscorea bulbifera);129
nyale jep;plante : liane pour empoi- sonner le poisson, Derris trifoliata Lour., Légumineuse (voir nyale-r et cep!);129
nyale uu;plante : magnania, Pueraria Sp., Légumineuse (utilisée pour faire des cordes);129
nyalôm;appeler par signes;129
nyama-r;rapidité;129
nyama-n;sa rapidité;129
thu nyama-n;il est rapide;129
nhyaamiin;a. égaliser à la main (un sol labouré), aplanir , b. consoler, calmer, apaiser (un enfant);129
nyangi;être occupé;129
hava nyang;nous sommes occupés;129
nyang?;cérémonie coutumière;129
thu nyang;faire une cérémonie;129
nyaanya;ta maman (= nya-m);129
ivi nyaanya ?;où est ta maman ? (voir nyaajo);129
nyanyamo;ressentir des chatouille- ments, des fourmillements (signe prémonitoire);129
nyanyamo kha-ng;j'ai des four- millements dans le pied;129
nyanyamoen timi walom;furoncle (pour calmer les élance- ments) chatouiller doucement autour du;129
nyaap;remblai de terre;129
nyaûli;plante : niaouli, Melaleuca quinquenervia Blake, Myrtacée;129
nyelâ;savoir, connaître;129
ac nyelâû;intelligent;129
ta ju ac nyelâû;il est intelligent;129
nyelâyu;nom de la langue de Balade, | de Tiari, d'Arama et de Belep;129
nyelê-r;signe de qqch.;129
thu nyelê-n;il fait signe;129
nyelé ar;heure, montre;129
pwaneen nyelê ar ?;quelle heure est-il ? (voir nyen!);129
nyen!;devinette;129
thu nyen;poser des devinettes;129
nyen?;plante : kari, Curcuma longa L., Zingibéracée;129
nhyeng;baisser de niveau (eau);129
nhyenga-r;le niveau de l'eau;129
nyeeraan;étoile du matin;129
nyeewa-r;moment, époque;129
nyeewa maak;saison des mangues;129
nyeewa ar;époque de la sécheresse;129
mwaa nyeewa-n Eliane me-ra;RS;129
thu puer éêna;c'est au tour d'Elia- ne maintenant de faire la cuisine;129
haria nyewa-r na li no;je n'ai pas le temps;129
nhyi;sec (marécage);129
nylimuu-r;charge émotive, puissance de qqch. d'impressionnant;129
nyiimuu vaa;la charge émotive des paroles, la chaleur des paroles;129
nyo;nid, grappe de roussettes;129
nyobic;ramasser (un par un);129
ooba;cee de bruit oba-r écaille oba no écaille de poisson ober écailler (le poisson), gratter (le grillé) ober lhaïmi no écailler le poisson oc! insulte (reçue), affront oye-m ton insulte (reçue) ta hari oye-n :1l lui dit des insultes oc? peinture, vernis oc mi peinture rouge odae-k doigt de main poser le pied sans faire;130
nyoo-r;pince (de crabe), tentacule (de poulpe);130
nyoo-n;sa pince, son tentacule corde du mouillage, ancre (avec;130
nyu;la chaîne);130
nyuen;amaïTrer, ancrer, attacher;130
nyuen waang;amarret le bateau;130
nyuen chovan;attacher le cheval;130
odae-m;ton doigt;130
odae-k thaamwa;pouce;130
odae-k ac;index (voir oda-k et ye-k);130
oda-k;doigt;130
odae-k;doigt de main;130
odaxa-k;doigt de pied;130
odaxa-k;doigt de pied, orteil;130
odaxa-m;ton doigt de pied (voir oda-k et kha-k);130
odim;pierre de fronde;130
thu odim;pousser qqn à faire qqch. de mal;130
ta thu odimi er;il l'a poussé à mal faire;130
oga-;sexe (de l'homme), pénis;130
oga-m;ton pénis;130
oga-n;son pénis;130
hâ-oga-n;ses testicules (voir oga-r);130
oga-r;œuf;130
oga ho;œuf de poule;130
oga ho li no;mes œufs (que j'ai achetés);130
ogeen;façonner;130
wa-ogeen;sa forme;130
ojin;(variante : ojing) fini;130
ojing;(variante : ojin) fini;131
ba-onyingar;(ou) ba-ojingar le dernier;131
ola;crevette, langouste;131
olae-;au revoir (+ suffixe possessif);131
olae-m;au revoir! ( à toi);131
olae-or;au revoir! (à vous deux);131
oola-r;abri (de qqch.);131
thu oola-r;faire un abri;131
oola waang;abri pour les bateaux;131
oola uvi;abri pour les ignames (voir 0or, ooleen);131
ole;merci!;131
oolec;postverbe : lentement;131
ta phee oolec;il vient lentement;131
ôleen;saler (voir on);131
ooleen;mettre qqch. à l'abri (voir 0or, oola-r);131
6ôh;plante : arbre du bord de mer;131
ololoom;postverbe : doucement, calmement, avec précaution;131
vaa ololoom;parler avec douceur;131
cha ololoom na li er;traite-le avec douceur, ne le bouscule pas;131
oma;poisson de corail : baliste à nageoires dorées, Balistes chrysopterus;131
on;a. sable , b. sel;131
Ôleen;saler qqch.;131
op;recouvrir le four (intransitif);131
oveen;(fransitif);131
ova-r;couverture de qqch.;131
or!;couler, s'écouler;131
or ura;le sang coule;131
or we nan jer;avoir la colique;131
or wee-revââ-n;il fond en larmes (litt. coule l'eau de ses yeux);131
or?;préverbe : encore, de nouveau;131
or hari;redire, répéter;131
or phee;revenir;131
or theevuur;recommencer;131
or;pronom personnel 2Du (objet, suffixe possessif) : vous deux, votre (à vous deux);131
bwaa-or;votre tête (à vous deux);131
ta alo li or;1l vous regarde (vous deux);131
oor;abri;131
ooleen;mettre qqch. à l'abri;131
oola-r;abri de qqch.;131
ora;pluie;131
pwa-ora;goutte de pluie;131
we ora;eau de pluie;131
mwa-lâ ora;parapluie;131
orââc;orange (< français);131
orayu;généreux, qui donne sans compter;131
oreen;poursuivre, courir après qqch. ta ore er il le poursuit;131
pe-ore;se poursuivre;131
pe-pe-ore;faire la course;131
oric;dire des blagues;131
ova-r;couverture (du four), tapisserie en peaux de niaouli;131
ova naar;couverture du four;131
ova mwa;tapisserie végétale des parois de la case;131
ova mwa;tapisserie faite en écorce de niaouli, et dont on recouvre les parois de la case (voir ova-r et mwa!);131
ove;tous;131
Iha ove;eux tous;131
ja ove mo avôlé;nous restons tous à la maison;131
ove lhaa ka;ils sont tous ici;131
ove hô!;ça ne fait rien!, ce n'est;131
oveen;(voir op et ova-r);132
pa!;où ?;132
ta pa ?;où est-ce ? (qqch.);132
yer pa ?;où est-il ? (qqn);132
yo ac mo pa ?;où habites-tu ?;132
yo van pa ?;où vas-tu ?;132
yo phee na pa ?;d'où viens-tu ?;132
pa-?;préfixe causatif (figé, moins productif que le préfixe pha-?);132
pa-cian va;perdre (voir cian);132
pa-ciâléên;perdre (voir cian);132
pa-raboa;faire tomber (voir tabo);132
pa-raxa;faire frire (voir thak);132
pa-wec va;mettre au monde, accoucher (voir pwec);132
pa-yula;dresser (voir cur);132
pha!;prendre, porter;132
phau;porter (en général);132
cha-pha;porter dans les bras, transporter;132
phaa-da;porter en haut;132
phaa-du;porter en bas;132
phaa-me;apporter (vers le locuteur);132
pha-ic;emporter (loin du locuteur);132
pha-ic phaa-me;porter çà et là;132
phaa-da-me;apporter en haut;132
phaa-da-ic;emporter en haut;132
ta pha tina do;il prend la sagaie;132
ta phae no;il me porte;132
pha-2;préfixe causatif (plus productif que le préfixe pa-2);132
pha-bo-va;éteindre le feu;132
pha-borameen;baigner;132
pha-chexeleen;interdire;132
pha-geek va;salir;132
pha-huu-va;faire manger;132
ovivic;écho;132
ooyim;poisson : "prêtre", Pranesus pinguis p, ph;132
pha-mhwek va;tordre;132
pha-nhu-va;faire chauffer qqch.;132
pha-phuc va;faire s'envoler (un oiseau), chasser (la volaille);132
pha-taar va;chasser (un animal);132
pha-thak va;faire bouillir;132
paa-;cuisse;132
paa-ng;ma cuisse;132
paa-ja;notre cuisse;132
paaa;(variante : paaxa) igname, Dioscorea pentaphylla L., Dioscoréacée;132
paabo-;petit-fils;132
paabo-m;ton petit-fils;132
paabo-n;son petit-fils;132
avaabon;grand-père et petit-fils;132
phabwaniny;sablière, base de la charpente du toit (symbolise le lien entre les clans autour de la chefferie);132
pac;tresser (palme de cocotier);132
pac tholam;tresser un panier fumer qqch. (du poisson.;132
paac!;guerre;132
paac2;fumoir;132
paayeen;par ex.);132
ta paayeen no;il fume des poissons;132
paac?;poutre faîtière des maisons rectangulaires;132
phaac!;poumon;132
phaaya-m;ton poumon;132
phaac?;bois flotteur, bouée;133
phaaci;émerger, sortir la tête de l'eau, apparaître à la surface de l'eau (tortue, vache marine);133
phaaye bwaa-n;sortir la tête de l'eau pour se nourrir (poisson), ou pour respirer (vache marine);133
phacaxayeen;déranger, embêter qqn;133
ta phacaxaye no;il m'embête;133
paciâäân;taquiner qqn;133
no paciâ er;je le taquine;133
phaada;grandes algues;133
paadan;clone d'igname (Dioscorea alata);133
paada-r;bruit léger (bruit de pas, bruissement de feuilles, etc.);133
phadiin;montrer, présenter (une coutume par ex.);133
hava phadiin Ihaimi phaa-va;nous présentons notre coutume;133
phadiu;faire la présentation;133
padixen;tasse (avec anse);133
pae mar;pleine marée basse (voir pae-r);133
pae-r;a. la nudité de qqch. l'intégralité, le sens (d'une parole), le thème (d'un chant) EE;133
pae bwaa-ng;j'ai la tête rasée;133
pae mar;pleine marée basse;133
pae nhao;thème du chant;133
pae nu;coco dépouillé de sa coque, bien plein, bon pour la cuisine;133
pae vaa;le sens d'une parole;133
ju thu pae-r;c'est vraiment complétement découvert (à marée basse), il est vraiment bien plein (en parlant d'un coco décortiqué);133
haria pae-r;b. (+ animé) famille, parent elle n'est pas complète (la marée basse), cela n'a pas de sens (une parole);133
ju pae-ng;c'est vraiment ma parenté;133
pae-ng no;les miens, ma famille, ma parenté;133
phaga-r;boucan, mauvais médicament;133
phaga-n;son médicament (pour emboucaner);133
phageen;emboucaner, ensorceler;133
pagauc;clone d'igname (Dioscorea alata);133
pha-gaawiin;fendre, casser en fendant (un bambou par ex.) (voir gaawa);133
pageen;entasser, empiler, mettre en tas;133
phageen;emboucaner, ensorceler;133
ta phage er;il l'emboucane;133
phaga-r;boucan, mauvais médicament;133
phaga-n;son médicament;133
paget;poisson : carangue bleue, Caranx melampygus;133
phaja;demander, interroger, questionner;133
ta phaja li er;il l'interroge;133
ta phaja tina 416;il interroge l'enfant;133
pajeen;toujours, sans arrêt;133
ta jihâ go pajeen;il pleure sans arrêt;133
pajil;denture, dentition;133
pajü-n;sa dentition, ses dents (voir ji);133
palaac;postverbe : rater son coup, se tromper (sans le faire exprès);133
no phao palaac naa timi dube;j'ai raté le cerf en le tirant (au fusil);133
hari palayeen;se tromper en disant qqch.;133
no hari palayeen timi vaa ta ra;;134
thilixaaye no;j'ai dit une bêtise sans le faire exprès et il s'est fâché aprés mOI;134
paalac;plante : arbre de creek Barringtonia neocaledonica Vieill Barringtoniacée;134
palak;lit, plate-forme;134
palaxa uvi;plate-forme pour mettre à sécher les ignames;134
phâlâ-n;son voyage;134
phâlâ-ja;notre voyage (à nous tous);134
pe-phâlä-va;nous avons voyagé ensemble (voir phâlô);134
phâläng;détenir des boucans, faire de la sorcellerie;134
aavâläng;sorcier;134
phalawa-;belle-sœur (épouse du frère, sœur d'épouse);134
phalawa-m;ta belle-sœur;134
palec;lest (du bateau);134
phaleec;coquillage : lucine tigrée du Pacifique savonnette”, Codakia tigerina, Lucinidé —;134
palep;chercher à tâtons, fouiller (dans un trou, un sac), pêcher à la main dans les trous du récif;134
paleveen;(fransitif);134
cha-palep;avancer à tâtons;134
phaliic;malade, maladie;134
phaliiya-ng;ma maladie;134
phaliic bïin;tuberculose;134
phaliic kha-ng;j'ai mal au pied;134
phälôl;voyager en groupe, cortège de voyageurs;134
pe-vâlô;voyager ensemble;134
haac phâlô wa ?;où vous dirigez- vous ?;134
phâlô wa phâlô ?;cortège ? (formule utilisée dans les histoires pour interpeller un groupe de voyageurs) où va le;134
phâlô?;jadis;134
wam phâlô-imi..;en ce temps-là;134
palu;être avare, égoïste;134
apalu;avare;134
pâlû;tarodière irriguée;134
deede pâlû;soutènement dans la tarodière;134
pamaga;mettre des feuilles à sécher au soleil (pour le tressage par ex.);134
pamaa]i;quartz;134
pamo;plante : Centella asiatica (L.) Urban, Ombellifère (utilisée pour faire des pansements);134
phamwalû;a. plante : herbe de plaine, Graminée , b. (arch.) nom d'une monnaie traditionnelle;134
paan;plante : pandanus du bord de mer, Pandanacée;134
pââniing;faire le malin;134
bwa ju ac pââniing;c'est vraiment qqn qui fait le malin;134
panua;lâcher, laisser libre;134
phâäâny;plante : laiteron, Sonchus oleraceus L., Composée;134
phao;[p'aw] lancer, tirer au fusil;134
no phao palaac naa timi dube;j'ai raté le cerf en le tirant (au fusil);134
paao;[paaw] dehors;134
tu paao;sortir dehors;134
phaao;[p'aaw] couper à la faucille;134
phap;poisson : faux hareng, Chirocentrus dorab;134
phaap;a. charge, fardeau (qu'on porte) , b. charge (qu'on occupe);134
phaa-ng;ma charge;135
phaa-m;ta charge;135
phaa-n;sa charge;135
phaa-r;charge de qqch. c. nom donné à la coutume offerte en retour;135
thu phaap;donner le retour de la coutume;135
hava phadiin phaa-va;nous pré- sentons notre coutume (voir phaa-r);135
papu;se vanter;135
ta ju ac papu;il est vraiment vantard;135
papua;clone d'igname (Dioscorea alata);135
par;plante : fougère-aigle, Pteridium aguilinum (L.) Kubn,;135
Dennstaedtiacée;;135
pââ-r;régime de bananes;135
pââ-là chaamua;régime de bananes;135
phaa-r;charge de qqch. (au sens propre et figuré);135
aju thu phaa-r;le responsable;135
phââ-lâ jaavac;débris apportés par l'inondation;135
phââ-là nu;dépôt de lait de coco cuit sur la nourriture;135
phââ-là yeek;fagot de bois (voir phaap);135
pharââ;franc (< français);135
paara;nouvelle, information;135
paraboa;faire tomber par terre, déposer (un fardeau) (les jeunes disent parfois pha-tabo-va) (voir pa-2 et tabo);135
Pharâce;France (< français);135
pharam;oublier, pardonner;135
pharameen;(fransitif);135
pharame no;pardonne-moi!;135
paraola;(arch.) faire rouler une pierre (on dit plus couramment;135
thayeba);;135
pharao-r;a. durée, longueur (du temps), attente;135
thu pharao-r;attendre qqn qui tarde;135
haac taabwa pharao da ?;qu'attendez-vous, assis là ?;135
hava taabwa pharao-la;nous restons assis là, à les attendre b. pendant que (+suffixe possessif);135
lha aduleeng pharao-ng no, no;;135
chao;ils dorment pendant que moi, je travaille;135
pharao-la …;pendant qu'ils … (voir thao-);135
pharat;se casser, cassé (une branche par ex.);135
paraxa;faire frire;135
no-n paraxa lhaimi no;j'ai fait frire les poissons;135
pareman;littoral, bord de mer, côte;135
phaareen;arracher, enlever, décoller;135
pharichiâ;clone de canne à sucre (< français “pharisien");135
