français#@#son charme, son attrait son appât#@#False#@#2175#@#108#@#544#@#88;pije#@#maja-n ((T)#@#False#@#2172#@#870#@#229#@#41;fwâi#@#maje-n#@#False#@#2171#@#1393#@#141#@#39;nemi 1 (Temala)#@#ma je-n#@#False#@#2171#@#1917#@#142#@#39;nemi 2 (côte est)#@#maje-n#@#False#@#2175#@#2442#@#142#@#39;jawe#@#maje-n#@#False#@#2175#@#2968#@#143#@#39;137
français#@#bon, bien (= il faut que...)#@#False#@#2296#@#104#@#661#@#41;pije#@#koha (T) kohea (O)#@#False#@#2293#@#871#@#203#@#84;fwâi#@#kohya#@#False#@#2292#@#1394#@#115#@#42;nemi 1 (Temala)#@#koha#@#False#@#2293#@#1920#@#90#@#35;nemi 2 (côte est)#@#koa#@#False#@#2296#@#2445#@#67#@#33;jawe#@#kop#@#False#@#2295#@#2969#@#70#@#42;137
français#@#mauvais, mal#@#False#@#2418#@#101#@#282#@#39;pije#@#taac#@#False#@#2421#@#870#@#89#@#29;fwâi#@#taac#@#False#@#2419#@#1394#@#89#@#28;nemi 1 (Temala)#@#taac#@#False#@#2419#@#1918#@#91#@#30;nemi 2 (côte est)#@#taac#@#False#@#2421#@#2444#@#90#@#29;jawe#@#khénuk (T) knenuk (W)#@#False#@#2417#@#2969#@#231#@#84;137
français#@#heureux, content#@#False#@#2541#@#104#@#376#@#36;pije#@#yaau (T)#@#False#@#2539#@#869#@#184#@#37;fwâi#@#yaau/ thuuhmwa#@#False#@#2534#@#1394#@#330#@#40;nemi 1 (Temala)#@#yaavu#@#False#@#2544#@#1917#@#116#@#30;nemi 2 (côte est)#@#yaavu#@#False#@#2547#@#2442#@#116#@#29;jawe#@#thuuma#@#False#@#2538#@#2969#@#140#@#32;137
français#@#triste#@#False#@#2612#@#107#@#131#@#31;nemi 1 (Temala)#@#yaahwa#@#False#@#2609#@#1917#@#140#@#39;nemi 2 (côte est)#@#yaawa#@#False#@#2619#@#2442#@#116#@#30;jawe#@#geeny ())#@#False#@#2607#@#2968#@#209#@#42;137
français#@#triste, quia le spleen#@#False#@#2685#@#106#@#520#@#40;fwâi#@#thiru#@#False#@#2681#@#1394#@#112#@#34;nemi 1 (Temala)#@#thihmu#@#False#@#2681#@#1918#@#139#@#34;nemi 2 (côte est)#@#thiru#@#False#@#2682#@#2444#@#114#@#35;jawe#@#thiru#@#False#@#2684#@#2968#@#115#@#34;137
français#@#tourmenté par le regret#@#False#@#2760#@#108#@#540#@#42;pije#@#hoou [T)#@#False#@#2757#@#868#@#182#@#39;fwâi#@#hoou#@#False#@#2756#@#1394#@#91#@#36;nemi 1 (Temala)#@#hoou#@#False#@#2756#@#1918#@#91#@#36;nemi 2 (côte est)#@#hoou#@#False#@#2758#@#2442#@#91#@#35;jawe#@#hoou#@#False#@#2759#@#2968#@#92#@#36;137
français#@#être dégoûté de qqch.#@#False#@#491#@#212#@#504#@#69;fwâi#@#wekhit#@#False#@#518#@#1515#@#141#@#35;nemi 1 (Temala)#@#wexhit#@#False#@#517#@#2047#@#140#@#36;nemi 2 (côte est)#@#wekhit#@#False#@#518#@#2578#@#140#@#34;jawe#@#wexit#@#False#@#520#@#3108#@#116#@#33;138
français#@#sa malédiction, son malheur (pour avoir transgressé une rêgle)#@#False#@#592#@#212#@#651#@#137;pije#@#wanya-n (T)#@#False#@#590#@#985#@#257#@#42;fwâi#@#wanye-n#@#False#@#601#@#1517#@#164#@#31;nemi 1 (Temala)#@#wanye-n#@#False#@#600#@#2047#@#165#@#44;nemi 2 (côte est)#@#wanye-n#@#False#@#600#@#2578#@#166#@#32;jawe#@#wanye-n#@#False#@#600#@#3108#@#167#@#32;138
français#@#être empêché de faire ce qu'on#@#False#@#760#@#212#@#724#@#42;pije#@#hwiiti (T)#@#False#@#759#@#987#@#229#@#36;nemi 1 (Temala)#@#hwiiti#@#False#@#760#@#2048#@#134#@#34;nemi 2 (côte est)#@#hwiili#@#False#@#762#@#2580#@#132#@#32;138
français#@#libre, sans charge, sans fardeau#@#False#@#887#@#210#@#699#@#78;pije#@#thaning (T7)#@#False#@#883#@#985#@#255#@#40;fwâi#@#thaning#@#False#@#884#@#1517#@#164#@#41;nemi 1 (Temala)#@#thaning#@#False#@#883#@#2047#@#164#@#42;nemi 2 (côte est)#@#thaning#@#False#@#884#@#2578#@#165#@#41;jawe#@#thaning#@#False#@#884#@#3108#@#165#@#41;138
français#@#avoir honte#@#False#@#1007#@#210#@#264#@#30;pije#@#maic (T)#@#False#@#1004#@#984#@#184#@#34;fwâi#@#maic#@#False#@#1005#@#1515#@#91#@#33;nemi 1 (Temala)#@#maic#@#False#@#1007#@#2045#@#91#@#31;nemi 2 (côte est)#@#maic#@#False#@#1005#@#2577#@#91#@#33;jawe#@#mayic#@#False#@#1007#@#3107#@#115#@#37;138
français#@#jalouser#@#False#@#1102#@#213#@#186#@#37;pije#@#kiica (T)#@#False#@#1099#@#987#@#230#@#37;fwâi#@#Kiia#@#False#@#1103#@#1517#@#91#@#33;nemi 1 (Temala)#@#kiica#@#False#@#1103#@#2047#@#116#@#33;nemi 2 (côte est)#@#kiia#@#False#@#1102#@#2578#@#92#@#34;jawe#@#kKiia#@#False#@#1103#@#3108#@#91#@#33;138
français#@#se fâcher, être en colère#@#False#@#1174#@#215#@#599#@#42;pije#@#tite#@#False#@#1174#@#985#@#92#@#36;fwâi#@#tira#@#False#@#1174#@#1515#@#92#@#36;nemi 1 (Temala)#@#cicaac#@#False#@#1175#@#2047#@#138#@#36;nemi 2 (côte est)#@#ciaac#@#False#@#1175#@#2578#@#114#@#35;jawe#@#cidin (Y) ciaac (W)#@#False#@#1174#@#3108#@#206#@#86;138
français#@#prendre le parti de quelqu'un#@#False#@#1295#@#210#@#702#@#43;pije#@#po-bala-n (T7)#@#False#@#1292#@#985#@#304#@#43;fwâi#@#po-bale-n#@#False#@#1296#@#1514#@#213#@#41;nemi 1 (Temala)#@#pmwa bale-n#@#False#@#1296#@#2044#@#264#@#42;nemi 2 (côte est)#@#po-bale-n#@#False#@#1296#@#2577#@#213#@#42;jawe#@#po-bale-n#@#False#@#1298#@#3107#@#215#@#40;138
français#@#être étonné, surpris#@#False#@#1370#@#210#@#481#@#39;pije#@#tada#@#False#@#1368#@#987#@#90#@#33;fwâi#@#tada#@#False#@#1370#@#1515#@#91#@#33;nemi 1 (Temala)#@#tada#@#False#@#1371#@#2045#@#94#@#32;nemi 2 (côte est)#@#tada/ jaang#@#False#@#1370#@#2577#@#261#@#40;jawe#@#tada#@#False#@#1371#@#3107#@#94#@#33;138
français#@#avoir peur#@#False#@#1442#@#212#@#237#@#40;pije#@#nimwa#@#False#@#1440#@#985#@#116#@#33;fwâi#@#numwa#@#False#@#1452#@#1515#@#117#@#26;nemi 1 (Temala)#@#noa/ ka-noa#@#False#@#1440#@#2044#@#262#@#35;nemi 2 (côte est)#@#haga#@#False#@#1440#@#2577#@#92#@#42;jawe#@#harat#@#False#@#1440#@#3107#@#114#@#35;138
français#@#trembler (peur, froid)#@#False#@#1512#@#215#@#521#@#42;pije#@#cicen (T)#@#False#@#1508#@#985#@#208#@#39;fwâi#@#ceyen#@#False#@#1522#@#1515#@#118#@#33;nemi 1 (Temala)#@#cecen#@#False#@#1522#@#2045#@#118#@#26;nemi 2 (côte est)#@#ceyen#@#False#@#1522#@#2577#@#118#@#34;jawe#@#ceyen#@#False#@#1524#@#3108#@#116#@#32;138
français#@#exclamation affective marquant le regret, la pitié, la nostalgie: hélas, pauvre de lui !#@#False#@#1586#@#206#@#534#@#183;pije#@#bwaa-n (T)#@#False#@#1580#@#984#@#232#@#39;fwâi#@#bwaa-n#@#False#@#1586#@#1512#@#143#@#34;nemi 1 (Temala)#@#bwaa-n#@#False#@#1586#@#2044#@#143#@#34;nemi 2 (côte est)#@#bwaa-n#@#False#@#1586#@#2575#@#142#@#34;jawe#@#bwaa-n#@#False#@#1587#@#3105#@#143#@#33;138
français#@#les maternels, les utérins#@#False#@#867#@#83#@#616#@#39;pije#@#hwan-hitei#@#False#@#843#@#847#@#226#@#56;fwâi#@#hwan-hiri#@#False#@#861#@#1368#@#205#@#35;nemi 1 (Temala)#@#hwan-hiti#@#False#@#858#@#1892#@#206#@#37;nemi 2 (côte est)#@#hwan-hiri#@#False#@#858#@#2418#@#205#@#35;jawe#@#hwan-iri#@#False#@#857#@#2944#@#181#@#35;139
français#@#les gens d'un même clan#@#False#@#939#@#82#@#543#@#41;fwâi#@#hwan-meevu#@#False#@#935#@#1370#@#232#@#32;nemi 1 (Temala)#@#hwan-tuun#@#False#@#932#@#1892#@#212#@#33;nemi 2 (côte est)#@#hwan-meevu#@#False#@#932#@#2418#@#235#@#33;jawe#@#hwan-meevu#@#False#@#930#@#2944#@#235#@#32;139
français#@#les paternels#@#False#@#1013#@#85#@#301#@#39;nemi 2 (côte est)#@#meevu men kaa-wein#@#False#@#1001#@#2417#@#428#@#36;139
français#@#origine du nom de cian#@#False#@#1083#@#82#@#523#@#38;fwâi#@#puyat#@#False#@#1080#@#1368#@#114#@#36;nemi 1 (Temala)#@#puyat#@#False#@#1077#@#1891#@#115#@#35;nemi 2 (côte est)#@#puyat#@#False#@#1078#@#2417#@#115#@#36;jawe#@#püat#@#False#@#1075#@#2944#@#90#@#37;139
français#@#famille, clan#@#False#@#1154#@#83#@#306#@#39;pije#@#tuun (T)#@#False#@#1149#@#847#@#180#@#37;fwâi#@#tuun#@#False#@#1152#@#1370#@#92#@#29;nemi 1 (Temala)#@#tuun#@#False#@#1149#@#1894#@#92#@#31;nemi 2 (côte est)#@#tuun#@#False#@#1149#@#2418#@#92#@#31;jawe#@#tuun#@#False#@#1150#@#2944#@#91#@#28;139
français#@#sa descendance#@#False#@#1229#@#85#@#326#@#30;pije#@#pewee-n (T)#@#False#@#1221#@#845#@#254#@#42;fwâi#@#daagune-n#@#False#@#1220#@#1365#@#215#@#42;nemi 1 (Temala)#@#daagune-n#@#False#@#1219#@#1891#@#215#@#40;nemi 2 (côte est)#@#daagune-n#@#False#@#1220#@#2417#@#211#@#39;jawe#@#daagune-n#@#False#@#1219#@#2941#@#215#@#39;139
français#@#préfixe des termes désignant des couples de parents#@#False#@#1298#@#81#@#665#@#89;pije#@#kee-#@#False#@#1296#@#847#@#91#@#34;fwâi#@#kaa-#@#False#@#1293#@#1370#@#92#@#34;nemi 1 (Temala)#@#kaa-#@#False#@#1291#@#1894#@#91#@#33;nemi 2 (côte est)#@#kaa-#@#False#@#1292#@#2420#@#90#@#32;jawe#@#kaa-#@#False#@#1291#@#2945#@#91#@#31;139
français#@#grand-père !#@#False#@#1612#@#81#@#272#@#39;pije#@#hua (T) hao (O)#@#False#@#1606#@#845#@#157#@#82;fwâi#@#hua#@#False#@#1608#@#1370#@#65#@#31;nemi 1 (Temala)#@#hweena#@#False#@#1605#@#1894#@#138#@#33;nemi 2 (côte est)#@#hua#@#False#@#1606#@#2420#@#64#@#32;jawe#@#hua#@#False#@#1606#@#2944#@#66#@#30;139
français#@#grand-mère !#@#False#@#1731#@#82#@#271#@#41;pije#@#gee (T) gaea (O)#@#False#@#1724#@#845#@#182#@#94;fwâi#@#thoena#@#False#@#1724#@#1368#@#139#@#36;nemi 1 (Temala)#@#thowena#@#False#@#1723#@#1892#@#165#@#34;nemi 2 (côte est)#@#thoena/ gee#@#False#@#1723#@#2418#@#258#@#43;jawe#@#thoena (Y) thoena/ gee (W)#@#False#@#1719#@#2944#@#350#@#93;139
français#@#maman !#@#False#@#1848#@#78#@#158#@#45;pije#@#nyaanya/ mämà#@#False#@#1848#@#845#@#306#@#41;fwâi#@#nyaanya#@#False#@#1854#@#1370#@#161#@#32;nemi 1 (Temala)#@#nyaanya#@#False#@#1852#@#1894#@#163#@#32;nemi 2 (côte est)#@#nyaanya#@#False#@#1854#@#2418#@#163#@#32;jawe#@#nyaanya#@#False#@#1854#@#2942#@#166#@#30;139
français#@#papa !#@#False#@#1924#@#82#@#128#@#39;pije#@#taata/ papa#@#False#@#1920#@#847#@#256#@#39;fwâi#@#taara/ papa#@#False#@#1916#@#1370#@#258#@#40;nemi 1 (Temala)#@#taata/ papa#@#False#@#1916#@#1894#@#259#@#40;nemi 2 (côte est)#@#taara/ papa#@#False#@#1917#@#2420#@#256#@#41;jawe#@#caaya/ papa (*) caayu/ papa (W)#@#False#@#1914#@#2945#@#350#@#88;139
français#@#tante ! (tante paternelle)#@#False#@#2044#@#85#@#609#@#42;fwâi#@#peea#@#False#@#2041#@#1371#@#91#@#33;nemi 1 (Temala)#@#peea#@#False#@#2043#@#1894#@#92#@#31;nemi 2 (côte est)#@#peea#@#False#@#2044#@#2420#@#90#@#30;jawe#@#peea#@#False#@#2043#@#2945#@#91#@#31;139
français#@#grand frère !#@#False#@#2119#@#82#@#297#@#40;pije#@#maama (T)#@#False#@#2112#@#845#@#206#@#40;fwâi#@#maama#@#False#@#2120#@#1368#@#117#@#26;nemi 1 (Temala)#@#maama#@#False#@#2119#@#1892#@#117#@#26;nemi 2 (côte est)#@#maama#@#False#@#2119#@#2418#@#117#@#26;jawe#@#hio#@#False#@#2109#@#2945#@#68#@#34;139
français#@#soeur aînée !#@#False#@#2189#@#85#@#294#@#35;pije#@#hionga (T)#@#False#@#2187#@#847#@#227#@#77;fwâi#@#hiohä#@#False#@#2184#@#1370#@#115#@#33;nemi 1 (Temala)#@#hionga#@#False#@#2182#@#1895#@#139#@#42;nemi 2 (côte est)#@#hionga#@#False#@#2184#@#2421#@#138#@#40;jawe#@#hionga#@#False#@#2184#@#2945#@#140#@#39;139
français#@#nos ancêtres#@#False#@#2606#@#82#@#279#@#33;pije#@#puu-i#@#False#@#2604#@#847#@#108#@#38;fwâi#@#puu-i#@#False#@#2601#@#1371#@#110#@#41;nemi 1 (Temala)#@#puu-i#@#False#@#2600#@#1895#@#110#@#40;nemi 2 (côte est)#@#puu—i#@#False#@#2601#@#2421#@#110#@#41;jawe#@#puu—i#@#False#@#2601#@#2945#@#111#@#42;139
français#@#son grand-pêre#@#False#@#2680#@#84#@#325#@#40;pije#@#siü-n (T) cimu-n (O)#@#False#@#2675#@#847#@#226#@#83;fwâi#@#stû-n#@#False#@#2676#@#1371#@#117#@#34;nemi 1 (Temala)#@#cniu-n#@#False#@#2675#@#1897#@#140#@#35;nemi 2 (côte est)#@#cniu-n#@#False#@#2678#@#2421#@#140#@#34;jawe#@#ciü-n (T7) cniu-n (W)#@#False#@#2671#@#2945#@#226#@#88;139
français#@#son père#@#False#@#521#@#207#@#190#@#38;pije#@#tama-n#@#False#@#523#@#981#@#141#@#29;fwâi#@#thäu-n#@#False#@#518#@#1512#@#142#@#32;nemi 1 (Temala)#@#tnau-n#@#False#@#520#@#2042#@#143#@#29;nemi 2 (côte est)#@#tnau-n#@#False#@#517#@#2574#@#141#@#29;jawe#@#câu-n (T) cnau-n (Y)#@#False#@#512#@#3104#@#232#@#84;140
français#@#sa mère#@#False#@#642#@#210#@#162#@#31;pije#@#thà-n (T) nyagithä-n (O)#@#False#@#637#@#981#@#331#@#92;fwâi#@#thè-n#@#False#@#639#@#1514#@#115#@#32;nemi 1 (Temala)#@#tne-n/ nyaanya ne-ek#@#False#@#635#@#2042#@#480#@#39;nemi 2 (côte est)#@#tne-n/ nyaanya ne-ek#@#False#@#635#@#2575#@#477#@#39;jawe#@#cê-n (Y) cne-n (W)#@#False#@#634#@#3105#@#206#@#83;140
français#@#son oncle maternel#@#False#@#763#@#209#@#429#@#32;pije#@#poona-n#@#False#@#769#@#981#@#166#@#30;fwâi#@#poone-n#@#False#@#768#@#1512#@#166#@#31;nemi 1 (Temala)#@#poone-n#@#False#@#763#@#2042#@#168#@#34;nemi 2 (côte est)#@#poone-n#@#False#@#765#@#2574#@#166#@#30;jawe#@#poone-n#@#False#@#765#@#3104#@#167#@#30;140
français#@#sa tante paternelle#@#False#@#837#@#209#@#454#@#40;pije#@#padama-n#@#False#@#835#@#981#@#190#@#39;fwâi#@#parhäu-n#@#False#@#832#@#1511#@#190#@#42;nemi 1 (Temala)#@#paatnau-n#@#False#@#832#@#2042#@#215#@#39;nemi 2 (côte est)#@#paanau-n#@#False#@#838#@#2574#@#190#@#32;jawe#@#paayau-n#@#False#@#838#@#3102#@#192#@#32;140
français#@#son frère (ou sa soeur), son ami#@#False#@#907#@#206#@#677#@#82;pije#@#bee-n#@#False#@#907#@#981#@#118#@#35;fwâi#@#bee-n#@#False#@#907#@#1512#@#119#@#34;nemi 1 (Temala)#@#bee-n#@#False#@#904#@#2042#@#120#@#35;nemi 2 (côte est)#@#bee-n#@#False#@#903#@#2572#@#119#@#33;jawe#@#bee-n#@#False#@#903#@#3102#@#120#@#33;140
français#@#son frère aîné#@#False#@#1031#@#209#@#333#@#33;pije#@#hia-n#@#False#@#1030#@#981#@#117#@#33;fwâi#@#hie-n#@#False#@#1030#@#1512#@#117#@#33;nemi 1 (Temala)#@#hie-n#@#False#@#1027#@#2044#@#117#@#33;nemi 2 (côte est)#@#hie-n#@#False#@#1024#@#2574#@#117#@#33;jawe#@#hie-n#@#False#@#1024#@#3104#@#117#@#33;140
français#@#son frère cadet#@#False#@#1107#@#209#@#356#@#31;pije#@#tali-n#@#False#@#1105#@#982#@#140#@#33;fwâi#@#tali-n#@#False#@#1103#@#1512#@#142#@#35;nemi 1 (Temala)#@#tali-n#@#False#@#1099#@#2044#@#141#@#37;nemi 2 (côte est)#@#tali-n#@#False#@#1100#@#2574#@#141#@#34;jawe#@#cali-n.#@#False#@#1100#@#3104#@#153#@#34;140
français#@#sa soeur classificatoire (soeur du frère)#@#False#@#1178#@#210#@#574#@#84;pije#@#hîte sang#@#False#@#1178#@#982#@#212#@#39;fwâi#@#hno-hiri-n yek#@#False#@#1175#@#1512#@#333#@#41;nemi 1 (Temala)#@#hiti ne-ek#@#False#@#1173#@#2044#@#236#@#34;nemi 2 (côte est)#@#hno-iri ne-ek#@#False#@#1174#@#2575#@#307#@#32;jawe#@#hirei Li-ek#@#False#@#1172#@#3105#@#260#@#34;140
français#@#benjamin#@#False#@#1296#@#206#@#193#@#41;pije#@#phuëëdi (O)#@#False#@#1295#@#981#@#256#@#40;fwâi#@#fuéêdi#@#False#@#1295#@#1512#@#134#@#33;nemi 1 (Temala)#@#pmweedi#@#False#@#1293#@#2041#@#160#@#41;nemi 2 (côte est)#@#pmweedi/ knuxuleoot#@#False#@#1292#@#2574#@#451#@#39;jawe#@#knuuleoot (W)#@#False#@#1292#@#3105#@#301#@#33;140
français#@#son cousin croisé#@#False#@#1370#@#209#@#406#@#34;pije#@#kaa-beege-n (T7)#@#False#@#1367#@#982#@#352#@#44;fwâi#@#beege-n#@#False#@#1370#@#1511#@#166#@#39;nemi 1 (Temala)#@#hakneli-n#@#False#@#1364#@#2044#@#213#@#37;nemi 2 (côte est)#@#hangeli-n#@#False#@#1364#@#2574#@#213#@#42;jawe#@#haxeli-n#@#False#@#1364#@#3104#@#190#@#36;140
français#@#son enfant#@#False#@#1444#@#209#@#236#@#31;pije#@#nai-n#@#False#@#1440#@#981#@#118#@#33;fwâi#@#nai-n#@#False#@#1440#@#1511#@#118#@#33;nemi 1 (Temala)#@#nain#@#False#@#1437#@#2041#@#120#@#36;nemi 2 (côte est)#@#nai-n#@#False#@#1437#@#2574#@#117#@#32;jawe#@#naai-n#@#False#@#1437#@#3102#@#143#@#34;140
français#@#son aîné, son premier-né#@#False#@#1514#@#210#@#575#@#40;nemi 2 (côte est)#@#nai-n hnaut#@#False#@#1509#@#2574#@#258#@#35;jawe#@#naai-n hagut#@#False#@#1511#@#3104#@#282#@#40;140
français#@#le petit dernier#@#False#@#1587#@#209#@#380#@#41;pije#@#thivaa-n (T)#@#False#@#1583#@#982#@#278#@#37;140
français#@#son neveu croisé#@#False#@#1659#@#209#@#383#@#30;pije#@#kacim ne nyang#@#False#@#1658#@#984#@#331#@#40;fwâi#@#kaven#@#False#@#1658#@#1514#@#117#@#33;nemi 1 (Temala)#@#kape-n/ kacim ne-ek#@#False#@#1655#@#2044#@#452#@#39;nemi 2 (côte est)#@#kave-n#@#False#@#1655#@#2575#@#139#@#32;jawe#@#kave-n#@#False#@#1656#@#3105#@#139#@#32;140
français#@#son petit-fils#@#False#@#1733#@#210#@#333#@#39;pije#@#paguu-n#@#False#@#1740#@#982#@#166#@#32;fwâi#@#paguu-n#@#False#@#1740#@#1512#@#165#@#32;nemi 1 (Temala)#@#paguu-n#@#False#@#1737#@#2042#@#168#@#33;nemi 2 (côte est)#@#paguu-n#@#False#@#1737#@#2574#@#165#@#32;jawe#@#paguu-n#@#False#@#1737#@#3104#@#166#@#32;140
français#@#con époux#@#False#@#1996#@#212#@#210#@#41;pije#@#kaloo-n#@#False#@#1995#@#985#@#164#@#34;fwâi#@#kaloo-n#@#False#@#1996#@#1514#@#164#@#35;nemi 1 (Temala)#@#kaloo-n#@#False#@#1995#@#2047#@#164#@#34;nemi 2 (côte est)#@#kaloo-n#@#False#@#1995#@#2577#@#164#@#33;jawe#@#kaloo-n#@#False#@#1996#@#3107#@#164#@#33;140
français#@#son épouse#@#False#@#2068#@#210#@#237#@#36;pije#@#thoomwa-n#@#False#@#2067#@#984#@#214#@#33;fwâi#@#hnooe-n#@#False#@#2068#@#1514#@#166#@#33;nemi 1 (Temala)#@#hnoowe-n#@#False#@#2070#@#2044#@#190#@#31;nemi 2 (côte est)#@#hnooe-n#@#False#@#2067#@#2577#@#164#@#33;jawe#@#ngane-n#@#False#@#2077#@#3105#@#166#@#37;140
français#@#sa bru, son gendre, sa bellemère, son beau-père#@#False#@#2140#@#203#@#704#@#84;pije#@#phuää-n#@#False#@#2139#@#984#@#165#@#37;fwâi#@#fwäaä-n#@#False#@#2142#@#1514#@#141#@#31;nemi 1 (Temala)#@#pmwaa-n#@#False#@#2147#@#2044#@#166#@#34;nemi 2 (côte est)#@#pmwsa-n#@#False#@#2147#@#2575#@#165#@#31;jawe#@#phwää-n (y) pmwâää-n ()#@#False#@#2142#@#3104#@#247#@#88;140
français#@#sa belle-soeur (femme parlant de la femme de son frère)#@#False#@#2260#@#207#@#699#@#83;pije#@#ive-n#@#False#@#2260#@#985#@#115#@#33;fwâi#@#ive-n#@#False#@#2261#@#1517#@#114#@#33;nemi 1 (Temala)#@#ive-n#@#False#@#2261#@#2047#@#115#@#33;nemi 2 (côte est)#@#îive-n % je-n#@#False#@#2258#@#2577#@#284#@#33;jawe#@#ie-n#@#False#@#2258#@#3107#@#92#@#33;140
français#@#son beau-frère (d'une femme) sa belle-soeur (d'un homme)#@#False#@#2375#@#210#@#667#@#88;pije#@#vhalau-n#@#False#@#2376#@#982#@#191#@#35;fwâi#@#vhalau-n#@#False#@#2376#@#1512#@#191#@#36;nemi 1 (Temala)#@#falau-n#@#False#@#2376#@#2044#@#166#@#36;nemi 2 (côte est)#@#falau-n#@#False#@#2378#@#2574#@#166#@#33;jawe#@#phalau-n#@#False#@#2379#@#3104#@#189#@#39;140
français#@#père et enfant#@#False#@#2687#@#209#@#333#@#35;pije#@#kee-pwei-n#@#False#@#2686#@#976#@#235#@#38;fwâi#@#kaa-wei-n#@#False#@#2688#@#1505#@#213#@#31;nemi 1 (Temala)#@#kaa-pwei-n#@#False#@#2687#@#2037#@#236#@#39;nemi 2 (côte est)#@#kaa-wei-n#@#False#@#2687#@#2568#@#211#@#34;jawe#@#kaa-voi-n#@#False#@#2689#@#3098#@#211#@#34;140
français#@#mère et enfant#@#False#@#2758#@#212#@#334#@#35;pije#@#tho-man-hawak (T) kee-pwei-n thoomwa (O)#@#False#@#2759#@#975#@#507#@#84;fwâi#@#hno-men-haok#@#False#@#2760#@#1507#@#283#@#35;nemi 1 (Temala)#@#hno-men-hyaok#@#False#@#2762#@#2037#@#307#@#39;nemi 2 (côte est)#@#hno-men-hyaok#@#False#@#2761#@#2567#@#307#@#40;jawe#@#hyaok men cê-n (Y) hyaok men cne-n (W)#@#False#@#2764#@#3097#@#446#@#89;140
français#@#les deux époux#@#False#@#498#@#101#@#328#@#39;pije#@#kee-hloomwa-n#@#False#@#494#@#866#@#305#@#33;fwâi#@#kaa-—-hnooe-n#@#False#@#494#@#1388#@#258#@#32;nemi 1 (Temala)#@#kaa-hnoowe-n#@#False#@#490#@#1914#@#284#@#33;nemi 2 (côte est)#@#kKaa-hnooe-n#@#False#@#490#@#2441#@#258#@#33;jawe#@#kaa-ngane-n#@#False#@#488#@#2968#@#261#@#39;141
français#@#l'oncle et le neveu#@#False#@#566#@#102#@#448#@#35;pije#@#kaa-poona (T)#@#False#@#565#@#866#@#298#@#40;fwâi#@#kaa-voona#@#False#@#565#@#1388#@#211#@#33;nemi 1 (Temala)#@#kaa-poona#@#False#@#563#@#1914#@#210#@#39;nemi 2 (côte est)#@#kaa-voona#@#False#@#563#@#2441#@#209#@#32;jawe#@#kaa-voona#@#False#@#562#@#2968#@#237#@#46;141
français#@#la tante pararnelle et son#@#False#@#642#@#101#@#621#@#39;pije#@#kee-nakhäne-n#@#False#@#638#@#867#@#304#@#32;fwâi#@#kaa-nahâne-n#@#False#@#635#@#1388#@#283#@#33;nemi 1 (Temala)#@#Kaa-naknane-n#@#False#@#632#@#1914#@#307#@#35;nemi 2 (côte est)#@#kaa-nangane-n#@#False#@#632#@#2441#@#306#@#41;jawe#@#kaa-nangane-n (W)#@#False#@#628#@#2967#@#399#@#43;141
français#@#les frêres#@#False#@#761#@#101#@#230#@#31;pije#@#kee-tali-n#@#False#@#755#@#867#@#232#@#33;fwâi#@#kaa-rali-n#@#False#@#750#@#1388#@#235#@#35;nemi 1 (Temala)#@#kaa-batne#@#False#@#749#@#1913#@#211#@#35;nemi 2 (côte est)#@#Kaa-bane/ meevu#@#False#@#749#@#2441#@#353#@#35;jawe#@#kaa-yali-n/ meevu#@#False#@#748#@#2967#@#405#@#40;141
français#@#les deux soeurs#@#False#@#831#@#101#@#351#@#32;pije#@#kee-betha#@#False#@#825#@#866#@#208#@#35;fwâi#@#kaa-berha#@#False#@#824#@#1387#@#210#@#33;nemi 1 (Temala)#@#kaa-beta#@#False#@#821#@#1914#@#186#@#35;nemi 2 (côte est)#@#kaa-bera#@#False#@#821#@#2440#@#186#@#35;jawe#@#kaa-bera#@#False#@#821#@#2967#@#187#@#33;141
français#@#le frère et la soeur#@#False#@#900#@#101#@#472#@#32;pije#@#kee-paaphä-n (T) kee-vaphä-n f0)#@#False#@#896#@#867#@#370#@#88;fwâi#@#kaa-vaavhé-n#@#False#@#897#@#1390#@#281#@#34;nemi 1 (Temala)#@#kaa-paapme-n#@#False#@#894#@#1914#@#284#@#41;nemi 2 (côte est)#@#kaa-vaama-n#@#False#@#896#@#2441#@#259#@#35;jawe#@#kaa-vaave-n#@#False#@#896#@#2967#@#259#@#35;141
français#@#les deux cousins croisés#@#False#@#1013#@#102#@#566#@#33;pije#@#kaa-beegen (T)#@#False#@#1013#@#867#@#321#@#42;fwâi#@#kaa-beegen#@#False#@#1013#@#1390#@#233#@#42;nemi 1 (Temala)#@#kaa-beegen#@#False#@#1013#@#1914#@#236#@#40;nemi 2 (côte est)#@#kaa-beegen#@#False#@#1014#@#2441#@#235#@#41;jawe#@#kaa-beegen#@#False#@#1014#@#2967#@#235#@#41;141
français#@#grand-père et petit-fils#@#False#@#1089#@#98#@#572#@#40;pije#@#kee-paguu-n#@#False#@#1087#@#866#@#256#@#41;fwâi#@#kaa-vaguu-n#@#False#@#1086#@#1388#@#258#@#42;nemi 1 (Temala)#@#kaa-paguu-n#@#False#@#1085#@#1914#@#258#@#42;nemi 2 (côte est)#@#kas-vaguu-n#@#False#@#1086#@#2441#@#258#@#42;jawe#@#kaa-vaguu-n#@#False#@#1087#@#2967#@#259#@#41;141
